4082, 55, 42, 27, 41
4083, 20, 36, 57, 37
4084, 28, 47, 52, 42
4085, 24, 59, 50, 44
4086, 25, 49, 46, 40
4087, 42, 26, 52, 40
4088, 55, 34, 42, 43
4089, 27, 22, 45, 31
4090, 29, 48, 54, 43
4091, 46, 29, 51, 42
4092, 48, 29, 31, 36
4093, 33, 20, 60, 37
4094, 20, 49, 52, 40
4095, 33, 42, 43, 39
4096, 41, 46, 28, 38
4097, 42, 54, 23, 39
4098, 27, 50, 48, 41
4099, 47, 52, 35, 44
4100, 47, 39, 45, 43
4101, 39, 34, 26, 33
4102, 44, 21, 66, 43
4103, 32, 47, 35, 38
4104, 25, 54, 30, 36
4105, 55, 25, 50, 43
4106, 54, 52, 26, 44
4107, 63, 25, 66, 51
4108, 45, 68, 23, 45
4109, 25, 29, 52, 35
4110, 58, 30, 61, 49
4111, 42, 29, 26, 32
4112, 66, 32, 38, 45
4113, 44, 62, 34, 46
4114, 53, 42, 30, 41
4115, 44, 41, 57, 47
4116, 27, 56, 54, 45
4117, 33, 26, 23, 27
4118, 50, 46, 41, 45
4119, 33, 40, 35, 36
4120, 42, 54, 50, 48
4121, 37, 32, 35, 34
4122, 43, 68, 60, 57
4123, 36, 37, 49, 40
4124, 47, 28, 41, 38
4125, 35, 29, 43, 35
4126, 25, 62, 33, 40
4127, 57, 56, 66, 59
4128, 60, 54, 26, 46
4129, 40, 34, 35, 36
4130, 28, 29, 56, 37
4131, 54, 66, 28, 49
4132, 47, 51, 67, 55
4133, 61, 48, 30, 46
4134, 47, 32, 27, 35
4135, 44, 34, 67, 48
4136, 61, 60, 59, 60
4137, 51, 54, 42, 49
4138, 49, 24, 27, 33
4139, 35, 62, 45, 47
4140, 47, 36, 54, 45
4141, 58, 49, 31, 46
4142, 20, 21, 48, 29
4143, 68, 55, 52, 58
4144, 52, 56, 35, 47
4145, 41, 45, 26, 37
4146, 40, 42, 21, 34
4147, 51, 40, 29, 40
4148, 49, 44, 33, 42
4149, 55, 34, 48, 45
4150, 55, 29, 23, 35
4151, 46, 66, 28, 46
4152, 35, 58, 59, 50
4153, 40, 58, 63, 53
4154, 20, 32, 46, 32
4155, 40, 36, 23, 33
4156, 44, 34, 67, 48
4157, 63, 66, 24, 51
4158, 30, 30, 55, 38
4159, 43, 56, 52, 50
4160, 46, 68, 27, 47
4161, 20, 22, 61, 34
4162, 33, 62, 27, 40
4163, 25, 29, 39, 31
4164, 46, 47, 36, 43
4165, 20, 34, 23, 25
4166, 27, 49, 27, 34
4167, 25, 39, 60, 41
4168, 50, 40, 53, 47
4169, 61, 55, 36, 50
4170, 49, 38, 50, 45
4171, 36, 44, 67, 49
4172, 50, 60, 46, 52
4173, 56, 43, 41, 46
4174, 32, 25, 35, 30
4175, 66, 49, 65, 60
4176, 25, 45, 22, 30
4177, 33, 36, 45, 38
4178, 48, 39, 26, 37
4179, 55, 37, 24, 38
4180, 28, 43, 45, 38
4181, 35, 67, 65, 55
4182, 35, 56, 47, 46
4183, 55, 60, 53, 56
4184, 33, 62, 58, 51
4185, 66, 30, 66, 54
4186, 63, 22, 49, 44
4187, 44, 56, 57, 52
4188, 66, 37, 28, 43
4189, 48, 60, 39, 49
4190, 32, 34, 30, 32
4191, 51, 47, 55, 51
4192, 50, 58, 67, 58
4193, 34, 64, 67, 55
4194, 44, 24, 49, 39
4195, 55, 66, 31, 50
4196, 53, 54, 40, 49
4197, 58, 21, 29, 36
4198, 51, 39, 23, 37
4199, 40, 26, 51, 39
4200, 52, 21, 39, 37
4201, 43, 43, 35, 40
4202, 51, 20, 63, 44
4203, 51, 46, 36, 44
4204, 30, 46, 39, 38
4205, 55, 25, 41, 40
4206, 46, 59, 59, 54
4207, 61, 38, 33, 44
4208, 48, 60, 48, 52
4209, 50, 55, 21, 42
4210, 40, 45, 23, 36
4211, 52, 48, 36, 45
4212, 46, 66, 51, 54
4213, 61, 42, 31, 44
4214, 52, 67, 52, 57
4215, 27, 40, 40, 35
4216, 68, 66, 55, 63
4217, 59, 54, 22, 45
4218, 49, 48, 40, 45
4219, 34, 67, 46, 49
4220, 52, 49, 41, 47
4221, 55, 67, 49, 57
4222, 48, 46, 46, 46
4223, 36, 32, 47, 38
4224, 66, 64, 53, 61
4225, 32, 54, 27, 37
4226, 48, 50, 23, 40
4227, 58, 40, 36, 44
4228, 59, 68, 51, 59
4229, 54, 60, 50, 54
4230, 40, 28, 42, 36
4231, 34, 60, 61, 51
4232, 58, 43, 57, 52
4233, 42, 24, 49, 38
4234, 63, 34, 26, 41
4235, 32, 45, 28, 35
4236, 40, 21, 29, 30
4237, 59, 50, 24, 44
4238, 32, 56, 23, 37
4239, 40, 32, 52, 41
4240, 66, 58, 23, 49
4241, 43, 28, 51, 40
4242, 56, 55, 37, 49
4243, 49, 52, 31, 44
4244, 36, 41, 48, 41
4245, 59, 62, 49, 56
4246, 24, 45, 52, 40
4247, 35, 32, 48, 38
4248, 56, 56, 37, 49
4249, 40, 55, 35, 43
4250, 24, 30, 47, 33
4251, 48, 51, 22, 40
4252, 54, 30, 36, 40
4253, 27, 34, 66, 42
4254, 40, 29, 46, 38
4255, 44, 59, 54, 52
4256, 48, 66, 33, 49
4257, 36, 34, 26, 32
4258, 58, 29, 27, 38
4259, 51, 54, 66, 57
4260, 66, 56, 33, 51
4261, 24, 46, 66, 45
4262, 25, 62, 42, 43
4263, 60, 32, 22, 38
4264, 58, 54, 58, 56
4265, 59, 47, 22, 42
4266, 28, 43, 29, 33
4267, 58, 38, 48, 48
4268, 64, 67, 54, 61
4269, 48, 26, 33, 35
4270, 48, 22, 55, 41
4271, 57, 49, 39, 48
4272, 37, 67, 52, 52
4273, 52, 64, 47, 54
4274, 35, 30, 54, 39
4275, 48, 34, 60, 47
4276, 48, 66, 46, 53
4277, 56, 59, 63, 59
4278, 61, 30, 28, 39
4279, 51, 58, 22, 43
4280, 63, 42, 58, 54
4281, 34, 40, 28, 34
4282, 48, 39, 46, 44
4283, 55, 43, 36, 44
4284, 41, 26, 59, 42
4285, 49, 43, 34, 42
4286, 46, 40, 54, 46
4287, 24, 59, 46, 43
4288, 64, 26, 36, 42
4289, 49, 45, 50, 48
4290, 49, 50, 22, 40
4291, 64, 40, 29, 44
4292, 30, 39, 27, 32
4293, 52, 42, 34, 42
4294, 46, 60, 48, 51
4295, 59, 37, 21, 39
4296, 30, 41, 67, 46
4297, 43, 54, 53, 50
4298, 63, 44, 59, 55
4299, 36, 59, 50, 48
4300, 61, 58, 58, 59
4301, 43, 47, 31, 40
4302, 49, 54, 52, 51
4303, 36, 32, 60, 42
4304, 20, 21, 41, 27
4305, 30, 41, 23, 31
4306, 30, 52, 27, 36
4307, 49, 52, 54, 51
4308, 58, 36, 57, 50
4309, 33, 58, 43, 44
4310, 40, 66, 31, 45
4311, 32, 30, 66, 42
4312, 61, 21, 35, 39
4313, 48, 56, 35, 46
4314, 64, 68, 35, 55
4315, 42, 58, 49, 49
4316, 61, 52, 48, 53
4317, 25, 22, 42, 29
4318, 40, 55, 52, 49
4319, 30, 20, 52, 34
4320, 28, 36, 48, 37
4321, 41, 37, 60, 46
4322, 56, 43, 54, 51
4323, 48, 30, 61, 46
4324, 60, 67, 46, 57
4325, 51, 50, 34, 45
4326, 55, 47, 49, 50
4327, 43, 28, 48, 39
4328, 40, 25, 59, 41
4329, 46, 20, 36, 34
4330, 34, 54, 24, 37
4331, 57, 67, 21, 48
4332, 33, 43, 35, 37
4333, 66, 60, 50, 58
4334, 60, 42, 43, 48
4335, 43, 30, 25, 32
4336, 51, 50, 49, 50
4337, 56, 45, 52, 51
4338, 43, 43, 23, 36
4339, 55, 64, 46, 55
4340, 28, 48, 24, 33
4341, 32, 43, 43, 39
4342, 51, 56, 48, 51
4343, 45, 50, 57, 50
4344, 30, 54, 61, 48
4345, 27, 26, 26, 26
4346, 32, 48, 25, 35
4347, 56, 67, 66, 63
4348, 46, 25, 49, 40
4349, 27, 68, 54, 49
4350, 28, 45, 49, 40
4351, 32, 28, 55, 38
4352, 29, 26, 27, 27
4353, 34, 20, 42, 32
4354, 24, 22, 48, 31
4355, 44, 32, 27, 34
4356, 24, 30, 38, 30
4357, 30, 49, 38, 39
4358, 28, 46, 54, 42
4359, 34, 26, 39, 33
4360, 68, 45, 48, 53
4361, 29, 37, 66, 44
4362, 61, 46, 44, 50
4363, 25, 52, 67, 48
4364, 46, 51, 48, 48
4365, 48, 60, 54, 54
4366, 54, 47, 47, 49
4367, 28, 44, 28, 33
4368, 44, 26, 54, 41
4369, 51, 21, 63, 45
4370, 47, 21, 27, 31
4371, 49, 60, 22, 43
4372, 48, 64, 43, 51
4373, 48, 25, 50, 41
4374, 25, 20, 36, 27
4375, 50, 42, 61, 51
4376, 60, 44, 21, 41
4377, 44, 62, 30, 45
4378, 49, 45, 46, 46
4379, 61, 44, 46, 50
4380, 57, 64, 21, 47
4381, 64, 30, 47, 47
4382, 45, 49, 46, 46
4383, 64, 32, 46, 47
4384, 28, 26, 46, 33
4385, 43, 41, 25, 36
4386, 40, 36, 59, 45
4387, 57, 68, 30, 51
4388, 24, 29, 67, 40
4389, 25, 38, 63, 42
4390, 48, 52, 40, 46
4391, 27, 55, 66, 49
4392, 31, 62, 26, 39
4393, 52, 51, 37, 46
4394, 36, 55, 47, 46
4395, 39, 62, 43, 48
4396, 43, 62, 29, 44
4397, 54, 42, 39, 45
4398, 64, 67, 51, 60
4399, 64, 52, 37, 51
4400, 42, 49, 36, 42
4401, 36, 58, 54, 49
4402, 34, 28, 26, 29
4403, 58, 49, 63, 56
4404, 32, 34, 36, 34
4405, 54, 26, 48, 42
4406, 33, 52, 51, 45
4407, 60, 46, 46, 50
4408, 55, 46, 66, 55
4409, 61, 36, 63, 53
4410, 37, 36, 42, 38
4411, 48, 44, 22, 38
4412, 57, 28, 54, 46
4413, 44, 58, 28, 43
4414, 41, 58, 36, 45
4415, 31, 32, 53, 38
4416, 55, 49, 22, 42
4417, 61, 32, 23, 38
4418, 46, 21, 21, 29
4419, 44, 34, 63, 47
4420, 59, 34, 51, 48
4421, 39, 49, 51, 46
4422, 57, 36, 59, 50
4423, 48, 24, 39, 37
4424, 54, 55, 23, 44
4425, 25, 20, 63, 36
4426, 37, 56, 44, 45
4427, 39, 68, 65, 57
4428, 57, 22, 48, 42
4429, 58, 68, 29, 51
4430, 55, 42, 23, 40
4431, 61, 28, 66, 51
4432, 48, 66, 52, 55
4433, 63, 68, 36, 55
4434, 56, 66, 55, 59
4435, 58, 20, 63, 47
4436, 37, 37, 54, 42
4437, 36, 54, 46, 45
4438, 51, 51, 54, 52
4439, 40, 58, 63, 53
4440, 68, 44, 41, 51
4441, 25, 24, 52, 33
4442, 46, 21, 54, 40
4443, 51, 46, 39, 45
4444, 68, 43, 53, 54
4445, 56, 51, 48, 51
4446, 34, 39, 33, 35
4447, 66, 30, 28, 41
4448, 47, 43, 40, 43
4449, 55, 32, 66, 51
4450, 34, 54, 31, 39
4451, 29, 34, 42, 35
4452, 39, 42, 52, 44
4453, 25, 50, 40, 38
4454, 61, 68, 39, 56
4455, 51, 30, 28, 36
4456, 55, 37, 53, 48
4457, 20, 32, 23, 25
4458, 51, 64, 45, 53
4459, 28, 43, 34, 35
4460, 47, 58, 22, 42
4461, 55, 43, 36, 44
4462, 35, 52, 47, 44
4463, 44, 41, 22, 35
4464, 57, 50, 42, 49
4465, 51, 38, 49, 46
4466, 60, 44, 45, 49
4467, 49, 43, 58, 50
4468, 30, 21, 52, 34
4469, 50, 55, 57, 54
4470, 61, 50, 49, 53
4471, 44, 22, 46, 37
4472, 36, 30, 53, 39
4473, 57, 22, 66, 48
4474, 40, 34, 48, 40
4475, 55, 32, 60, 49
4476, 43, 54, 41, 46
4477, 43, 24, 66, 44
4478, 36, 47, 51, 44
4479, 64, 50, 65, 59
4480, 37, 49, 54, 46
4481, 43, 26, 56, 41
4482, 61, 46, 48, 51
4483, 51, 30, 54, 45
4484, 29, 66, 54, 49
4485, 53, 47, 42, 47
4486, 49, 42, 65, 52
4487, 24, 59, 23, 35
4488, 46, 22, 34, 34
4489, 50, 22, 50, 40
4490, 48, 36, 63, 49
4491, 57, 48, 26, 43
4492, 30, 45, 46, 40
4493, 53, 52, 34, 46
4494, 66, 49, 37, 50
4495, 54, 68, 28, 50
4496, 51, 28, 37, 38
4497, 49, 47, 40, 45
4498, 51, 59, 29, 46
4499, 44, 68, 41, 51
4500, 27, 54, 40, 40
4501, 46, 55, 31, 44
4502, 49, 29, 44, 40
4503, 31, 34, 60, 41
4504, 44, 25, 61, 43
4505, 37, 64, 26, 42
4506, 44, 66, 65, 58
4507, 55, 66, 34, 51
4508, 51, 68, 25, 48
4509, 41, 52, 47, 46
4510, 55, 49, 48, 50
4511, 31, 45, 42, 39
4512, 61, 45, 40, 48
4513, 60, 25, 23, 36
4514, 37, 48, 28, 37
4515, 32, 60, 45, 45
4516, 55, 47, 21, 41
4517, 53, 25, 47, 41
4518, 68, 40, 35, 47
4519, 29, 44, 42, 38
4520, 51, 47, 26, 41
4521, 55, 62, 35, 50
4522, 52, 24, 24, 33
4523, 28, 55, 44, 42
4524, 31, 46, 57, 44
4525, 56, 25, 41, 40
4526, 56, 43, 63, 54
4527, 39, 52, 29, 40
4528, 42, 43, 48, 44
4529, 51, 51, 57, 53
4530, 48, 34, 56, 46
4531, 33, 68, 41, 47
4532, 46, 50, 41, 45
4533, 27, 41, 54, 40
4534, 25, 51, 39, 38
4535, 42, 43, 49, 44
4536, 55, 51, 50, 52
4537, 53, 39, 59, 50
4538, 43, 42, 23, 36
4539, 46, 66, 38, 50
4540, 40, 49, 55, 48
4541, 49, 25, 21, 31
4542, 47, 66, 40, 51
4543, 44, 49, 39, 44
4544, 33, 40, 44, 39
4545, 48, 58, 40, 48
4546, 51, 56, 47, 51
4547, 40, 67, 23, 43
4548, 33, 42, 59, 44
4549, 36, 48, 57, 47
4550, 28, 21, 58, 35
4551, 61, 34, 23, 39
4552, 43, 30, 31, 34
4553, 55, 68, 67, 63
4554, 31, 41, 54, 42
4555, 30, 22, 60, 37
4556, 20, 21, 34, 25
4557, 49, 58, 59, 55
4558, 30, 26, 58, 38
4559, 20, 45, 55, 40
4560, 40, 51, 46, 45
4561, 33, 58, 39, 43
4562, 54, 21, 30, 35
4563, 66, 67, 67, 66
4564, 64, 24, 40, 42
4565, 34, 24, 39, 32
4566, 48, 41, 44, 44
4567, 59, 56, 65, 60
4568, 34, 48, 46, 42
4569, 47, 36, 41, 41
4570, 57, 62, 38, 52
4571, 42, 66, 51, 53
4572, 54, 47, 59, 53
4573, 44, 54, 56, 51
4574, 61, 26, 40, 42
4575, 40, 26, 26, 30
4576, 33, 50, 58, 47
4577, 32, 38, 50, 40
4578, 29, 40, 47, 38
4579, 51, 29, 21, 33
4580, 48, 34, 54, 45
4581, 63, 59, 28, 50
4582, 29, 26, 35, 30
4583, 66, 41, 60, 55
4584, 37, 51, 63, 50
4585, 51, 41, 28, 40
4586, 39, 52, 66, 52
4587, 30, 51, 25, 35
4588, 37, 21, 63, 40
4589, 58, 22, 34, 38
4590, 58, 38, 43, 46
4591, 27, 42, 43, 37
4592, 35, 36, 28, 33
4593, 20, 68, 37, 41
4594, 43, 45, 40, 42
4595, 40, 64, 54, 52
4596, 68, 38, 35, 47
4597, 64, 34, 21, 39
4598, 48, 42, 57, 49
4599, 46, 43, 55, 48
4600, 55, 58, 37, 50
4601, 53, 34, 57, 48
4602, 32, 58, 60, 50
4603, 58, 67, 41, 55
4604, 32, 46, 29, 35
4605, 27, 54, 27, 36
4606, 58, 50, 38, 48
4607, 30, 66, 28, 41
4608, 31, 21, 33, 28
4609, 45, 34, 50, 43
4610, 36, 64, 39, 46
4611, 49, 29, 52, 43
4612, 61, 67, 29, 52
4613, 56, 41, 52, 49
4614, 52, 66, 27, 48
4615, 61, 34, 59, 51
4616, 47, 59, 47, 51
4617, 42, 38, 30, 36
4618, 47, 45, 41, 44
4619, 39, 38, 48, 41
4620, 64, 66, 22, 50
4621, 40, 50, 28, 39
4622, 46, 67, 65, 59
4623, 33, 34, 23, 30
4624, 61, 43, 59, 54
4625, 25, 32, 29, 28
4626, 43, 41, 59, 47
4627, 66, 42, 28, 45
4628, 51, 48, 47, 48
4629, 28, 36, 65, 43
4630, 32, 25, 23, 26
4631, 33, 58, 33, 41
4632, 58, 55, 58, 57
4633, 39, 54, 53, 48
4634, 41, 54, 57, 50
4635, 52, 38, 55, 48
4636, 43, 38, 33, 38
4637, 37, 42, 48, 42
4638, 61, 48, 43, 50
4639, 46, 56, 26, 42
4640, 61, 38, 29, 42
4641, 64, 29, 48, 47
4642, 34, 42, 67, 47
4643, 48, 29, 23, 33
4644, 39, 52, 46, 45
4645, 49, 25, 23, 32
4646, 43, 48, 63, 51
4647, 31, 25, 55, 37
4648, 35, 66, 35, 45
4649, 52, 52, 60, 54
4650, 40, 51, 50, 47
4651, 46, 59, 48, 51
4652, 49, 66, 38, 51
4653, 27, 66, 40, 44
4654, 30, 21, 33, 28
4655, 32, 62, 57, 50
4656, 34, 49, 34, 39
4657, 30, 52, 67, 49
4658, 43, 50, 48, 47
4659, 52, 21, 28, 33
4660, 49, 34, 26, 36
4661, 54, 38, 46, 46
4662, 40, 32, 28, 33
4663, 51, 48, 36, 45
4664, 27, 32, 31, 30
4665, 58, 62, 54, 58
4666, 51, 60, 28, 46
4667, 64, 51, 29, 48
4668, 44, 54, 43, 47
4669, 24, 48, 61, 44
4670, 51, 28, 27, 35
4671, 40, 54, 59, 51
4672, 59, 45, 28, 44
4673, 20, 21, 46, 29
4674, 57, 42, 23, 40
4675, 25, 43, 29, 32
4676, 40, 34, 22, 32
4677, 68, 40, 43, 50
4678, 51, 20, 57, 42
4679, 31, 21, 39, 30
4680, 47, 28, 44, 39
4681, 51, 22, 37, 36
4682, 24, 49, 21, 31
4683, 34, 55, 58, 49
4684, 55, 41, 54, 50
4685, 40, 54, 66, 53
4686, 68, 45, 57, 56
4687, 46, 42, 49, 45
4688, 46, 34, 58, 46
4689, 40, 50, 24, 38
4690, 32, 50, 66, 49
4691, 31, 48, 51, 43
4692, 66, 60, 52, 59
4693, 68, 50, 52, 56
4694, 40, 49, 22, 37
4695, 48, 68, 60, 58
4696, 47, 54, 46, 49
4697, 58, 54, 29, 47
4698, 64, 51, 23, 46
4699, 56, 37, 67, 53
4700, 42, 34, 43, 39
4701, 41, 54, 48, 47
4702, 20, 42, 54, 38
4703, 33, 67, 27, 42
4704, 61, 37, 54, 50
4705, 44, 21, 27, 30
4706, 56, 46, 21, 41
4707, 42, 30, 38, 36
4708, 48, 40, 52, 46
4709, 28, 26, 35, 29
4710, 28, 45, 47, 40
4711, 48, 54, 66, 56
4712, 51, 58, 37, 48
4713, 44, 38, 28, 36
4714, 27, 34, 57, 39
4715, 57, 64, 46, 55
4716, 44, 20, 31, 31
4717, 44, 29, 34, 35
4718, 56, 58, 54, 56
4719, 66, 34, 46, 48
4720, 39, 30, 51, 40
4721, 41, 32, 27, 33
4722, 40, 25, 25, 30
4723, 31, 49, 54, 44
4724, 40, 41, 34, 38
4725, 32, 29, 29, 30
4726, 33, 60, 41, 44
4727, 44, 36, 44, 41
4728, 34, 29, 48, 37
4729, 66, 34, 56, 52
4730, 68, 60, 48, 58
4731, 51, 34, 40, 41
4732, 57, 32, 38, 42
4733, 63, 32, 31, 42
4734, 51, 32, 52, 45
4735, 44, 45, 63, 50
4736, 50, 26, 25, 33
4737, 47, 54, 52, 51
4738, 24, 43, 24, 30
4739, 30, 59, 42, 43
4740, 44, 67, 46, 52
4741, 47, 39, 44, 43
4742, 43, 58, 31, 44
4743, 37, 28, 49, 38
4744, 46, 52, 37, 45
4745, 34, 58, 52, 48
4746, 30, 37, 52, 39
4747, 54, 38, 28, 40
4748, 61, 21, 36, 39
4749, 68, 34, 42, 48
4750, 61, 37, 46, 48
4751, 64, 38, 35, 45
4752, 44, 54, 38, 45
4753, 33, 44, 38, 38
4754, 57, 38, 44, 46
4755, 31, 54, 24, 36
4756, 40, 54, 54, 49
4757, 24, 39, 21, 28
4758, 52, 68, 54, 58
4759, 24, 48, 50, 40
4760, 45, 50, 43, 46
4761, 46, 59, 33, 46
4762, 55, 46, 43, 48
4763, 49, 20, 41, 36
4764, 66, 45, 39, 50
4765, 66, 34, 22, 40
4766, 25, 54, 34, 37
4767, 40, 26, 54, 40
4768, 40, 30, 28, 32
4769, 28, 43, 46, 39
4770, 35, 54, 36, 41
4771, 32, 67, 46, 48
4772, 44, 46, 30, 40
4773, 42, 36, 23, 33
4774, 55, 43, 52, 50
4775, 31, 54, 67, 50
4776, 51, 64, 23, 46
4777, 64, 39, 50, 51
4778, 34, 47, 43, 41
4779, 42, 43, 33, 39
4780, 43, 42, 45, 43
4781, 34, 58, 31, 41
4782, 55, 67, 30, 50
4783, 45, 47, 36, 42
4784, 47, 30, 39, 38
4785, 35, 30, 60, 41
4786, 52, 32, 42, 42
4787, 36, 26, 54, 38
4788, 61, 34, 42, 45
4789, 59, 52, 50, 53
4790, 29, 66, 48, 47
4791, 30, 51, 29, 36
4792, 42, 56, 52, 50
4793, 28, 59, 47, 44
4794, 43, 60, 29, 44
4795, 55, 41, 43, 46
4796, 31, 55, 61, 49
4797, 27, 48, 54, 43
4798, 58, 26, 56, 46
4799, 55, 46, 29, 43
4800, 44, 40, 67, 50
4801, 47, 38, 43, 42
4802, 34, 38, 51, 41
4803, 61, 22, 37, 40
4804, 46, 51, 21, 39
4805, 33, 54, 60, 49
4806, 31, 68, 42, 47
4807, 47, 38, 53, 46
4808, 40, 34, 41, 38
4809, 29, 34, 41, 34
4810, 56, 62, 46, 54
4811, 39, 49, 33, 40
4812, 54, 34, 38, 42
4813, 61, 62, 45, 56
4814, 54, 22, 24, 33
4815, 55, 67, 39, 53
4816, 30, 59, 37, 42
4817, 27, 20, 37, 28
4818, 56, 49, 28, 44
4819, 52, 67, 33, 50
4820, 49, 54, 53, 52
4821, 50, 66, 53, 56
4822, 61, 29, 41, 43
4823, 55, 38, 44, 45
4824, 37, 29, 23, 29
4825, 58, 50, 56, 54
4826, 35, 28, 29, 30
4827, 25, 42, 26, 31
4828, 43, 28, 37, 36
4829, 25, 42, 49, 38
4830, 56, 59, 30, 48
4831, 47, 58, 48, 51
4832, 54, 50, 28, 44
4833, 31, 60, 28, 39
4834, 51, 40, 39, 43
4835, 34, 21, 37, 30
4836, 47, 42, 61, 50
4837, 53, 54, 23, 43
4838, 40, 30, 65, 45
4839, 51, 28, 46, 41
4840, 39, 62, 33, 44
4841, 68, 37, 48, 51
4842, 27, 24, 37, 29
4843, 54, 43, 57, 51
4844, 61, 41, 23, 41
4845, 55, 68, 26, 49
4846, 49, 26, 61, 45
4847, 46, 55, 52, 51
4848, 47, 62, 61, 56
4849, 46, 28, 49, 41
4850, 47, 45, 27, 39
4851, 56, 52, 51, 53
4852, 61, 54, 42, 52
4853, 36, 56, 57, 49
4854, 48, 29, 39, 38
4855, 49, 30, 48, 42
4856, 35, 43, 59, 45
4857, 30, 29, 36, 31
4858, 59, 58, 24, 47
4859, 36, 45, 67, 49
4860, 43, 55, 50, 49
4861, 47, 43, 55, 48
4862, 33, 39, 44, 38
4863, 29, 34, 65, 42
4864, 44, 67, 54, 55
4865, 40, 59, 38, 45
4866, 61, 24, 22, 35
4867, 55, 20, 52, 42
4868, 48, 43, 39, 43
4869, 51, 55, 45, 50
4870, 30, 67, 52, 49
4871, 37, 21, 28, 28
4872, 47, 38, 22, 35
4873, 25, 66, 48, 46
4874, 46, 38, 53, 45
4875, 36, 22, 66, 41
4876, 28, 66, 41, 45
4877, 29, 28, 43, 33
4878, 39, 47, 40, 42
4879, 31, 64, 46, 47
4880, 51, 43, 24, 39
4881, 59, 54, 25, 46
4882, 24, 38, 36, 32
4883, 48, 29, 27, 34
4884, 51, 67, 39, 52
4885, 43, 67, 63, 57
4886, 58, 39, 38, 45
4887, 36, 49, 23, 36
4888, 54, 20, 36, 36
4889, 30, 34, 53, 39
4890, 32, 67, 31, 43
4891, 54, 62, 45, 53
4892, 58, 44, 56, 52
4893, 51, 30, 27, 36
4894, 56, 38, 42, 45
4895, 32, 64, 66, 54
4896, 28, 52, 23, 34
4897, 64, 60, 54, 59
4898, 20, 38, 52, 36
4899, 57, 56, 35, 49
4900, 47, 62, 46, 51
4901, 39, 50, 49, 46
4902, 39, 26, 33, 32
4903, 48, 51, 61, 53
4904, 53, 32, 30, 38
4905, 50, 34, 61, 48
4906, 28, 56, 61, 48
4907, 50, 54, 28, 44
4908, 60, 39, 27, 42
4909, 48, 32, 30, 36
4910, 42, 34, 66, 47
4911, 43, 21, 63, 42
4912, 47, 28, 53, 42
4913, 55, 24, 28, 35
4914, 32, 68, 60, 53
4915, 43, 58, 54, 51
4916, 55, 49, 30, 44
4917, 52, 51, 26, 43
4918, 59, 51, 21, 43
4919, 46, 49, 29, 41
4920, 53, 58, 65, 58
4921, 33, 29, 42, 34
4922, 29, 49, 52, 43
4923, 40, 50, 46, 45
4924, 68, 44, 24, 45
4925, 60, 45, 53, 52
4926, 30, 54, 66, 50
4927, 41, 55, 36, 44
4928, 64, 43, 23, 43
4929, 66, 36, 36, 46
4930, 32, 66, 43, 47
4931, 49, 41, 43, 44
4932, 47, 36, 43, 42
4933, 54, 58, 31, 47
4934, 37, 47, 28, 37
4935, 58, 62, 66, 62
4936, 27, 21, 46, 31
4937, 24, 54, 35, 37
4938, 41, 59, 40, 46
4939, 43, 51, 67, 53
4940, 34, 47, 55, 45
4941, 31, 56, 54, 47
4942, 49, 38, 36, 41
4943, 48, 44, 30, 40
4944, 56, 39, 47, 47
4945, 64, 62, 35, 53
4946, 63, 68, 26, 52
4947, 66, 34, 55, 51
4948, 55, 44, 41, 46
4949, 51, 34, 43, 42
4950, 30, 34, 52, 38
4951, 61, 40, 23, 41
4952, 51, 54, 39, 48
4953, 46, 66, 43, 51
4954, 33, 52, 55, 46
4955, 55, 46, 65, 55
4956, 48, 68, 51, 55
4957, 51, 56, 40, 49
4958, 66, 54, 43, 54
4959, 43, 34, 63, 46
4960, 59, 54, 46, 53
4961, 27, 26, 37, 30
4962, 29, 59, 52, 46
4963, 66, 30, 25, 40
4964, 44, 22, 34, 33
4965, 34, 22, 41, 32
4966, 51, 24, 43, 39
4967, 40, 32, 43, 38
4968, 53, 29, 29, 37
4969, 52, 59, 24, 45
4970, 49, 58, 48, 51
4971, 32, 59, 22, 37
4972, 46, 48, 24, 39
4973, 52, 44, 27, 41
4974, 39, 22, 60, 40
4975, 48, 54, 39, 47
4976, 46, 38, 63, 49
4977, 63, 68, 49, 60
4978, 61, 60, 56, 59
4979, 48, 50, 58, 52
4980, 51, 44, 30, 41
4981, 55, 60, 51, 55
4982, 37, 22, 52, 37
4983, 41, 59, 28, 42
4984, 68, 32, 48, 49
4985, 60, 68, 30, 52
4986, 54, 47, 67, 56
4987, 31, 22, 46, 33
4988, 55, 34, 36, 41
4989, 27, 60, 34, 40
4990, 61, 30, 57, 49
4991, 50, 68, 46, 54
4992, 56, 42, 34, 44
4993, 66, 37, 28, 43
4994, 32, 68, 58, 52
4995, 37, 41, 23, 33
4996, 46, 54, 33, 44
4997, 64, 22, 59, 48
4998, 68, 49, 38, 51
4999, 56, 49, 61, 55
5000, 27, 66, 25, 39
5001, 61, 40, 23, 41
5002, 45, 58, 31, 44
5003, 35, 58, 34, 42
5004, 43, 67, 34, 48
5005, 54, 34, 50, 46
5006, 56, 45, 31, 44
5007, 47, 22, 43, 37
5008, 61, 62, 66, 63
5009, 36, 66, 23, 41
5010, 51, 60, 45, 52
5011, 55, 28, 48, 43
5012, 57, 55, 67, 59
5013, 25, 51, 36, 37
5014, 40, 59, 57, 52
