5854, 30, 16, 8
5855, 0, 33, 12
5856, 40, 22, 1
5857, 4, 33, 26
5858, 21, 1, 11
5859, 29, 9, 20
5860, 9, 17, 29
5861, 2, 7, 10
5862, 42, 38, 8
5863, 20, 6, 24
5864, 10, 36, 16
5865, 43, 34, 11
5866, 29, 24, 0
5867, 31, 27, 8
5868, 6, 34, 43
5869, 42, 38, 6
5870, 37, 39, 18
5871, 15, 14, 5
5872, 50, 32, 9
5873, 33, 27, 24
5874, 31, 18, 18
5875, 47, 12, 12
5876, 8, 4, 20
5877, 8, 1, 33
5878, 41, 9, 40
5879, 33, 20, 26
5880, 13, 38, 22
5881, 5, 13, 20
5882, 36, 23, 34
5883, 19, 11, 18
5884, 44, 39, 37
5885, 11, 38, 23
5886, 49, 2, 12
5887, 18, 39, 7
5888, 25, 18, 33
5889, 15, 19, 25
5890, 15, 15, 29
5891, 37, 21, 22
5892, 31, 8, 14
5893, 40, 10, 38
5894, 7, 36, 43
5895, 19, 3, 19
5896, 16, 24, 27
5897, 2, 2, 18
5898, 9, 7, 49
5899, 16, 31, 37
5900, 16, 30, 39
5901, 45, 6, 20
5902, 42, 12, 37
5903, 5, 0, 22
5904, 43, 40, 26
5905, 10, 26, 15
5906, 3, 12, 2
5907, 30, 2, 7
5908, 22, 40, 12
5909, 21, 12, 31
5910, 7, 21, 41
5911, 20, 23, 11
5912, 40, 34, 11
5913, 0, 35, 27
5914, 23, 37, 24
5915, 23, 4, 39
5916, 38, 11, 19
5917, 40, 22, 1
5918, 21, 40, 17
5919, 8, 38, 23
5920, 39, 0, 46
5921, 29, 22, 37
5922, 14, 2, 44
5923, 26, 32, 5
5924, 27, 1, 34
5925, 0, 29, 23
5926, 39, 35, 14
5927, 7, 6, 10
5928, 33, 31, 29
5929, 50, 30, 42
5930, 47, 36, 37
5931, 16, 1, 2
5932, 27, 9, 32
5933, 20, 37, 11
5934, 50, 1, 14
5935, 34, 25, 38
5936, 31, 10, 25
5937, 45, 13, 25
5938, 30, 36, 47
5939, 33, 35, 26
5940, 49, 25, 19
5941, 36, 24, 41
5942, 12, 22, 0
5943, 44, 8, 37
5944, 4, 19, 49
5945, 43, 13, 36
5946, 31, 34, 35
5947, 5, 13, 16
5948, 4, 14, 3
5949, 1, 40, 41
5950, 1, 5, 49
5951, 20, 35, 47
5952, 10, 28, 22
5953, 11, 29, 43
5954, 22, 33, 37
5955, 20, 0, 39
5956, 30, 1, 47
5957, 40, 33, 48
5958, 30, 22, 29
5959, 33, 37, 42
5960, 23, 30, 28
5961, 21, 38, 50
5962, 43, 19, 33
5963, 14, 28, 34
5964, 31, 19, 40
5965, 42, 36, 38
5966, 30, 24, 41
5967, 0, 33, 23
5968, 49, 40, 9
5969, 27, 40, 22
5970, 18, 31, 36
5971, 47, 34, 19
5972, 20, 36, 13
5973, 3, 20, 17
5974, 37, 32, 43
5975, 26, 17, 39
5976, 38, 23, 13
5977, 28, 10, 2
5978, 25, 27, 46
5979, 35, 11, 21
5980, 31, 4, 20
5981, 16, 12, 40
5982, 35, 29, 26
5983, 23, 0, 1
5984, 40, 40, 33
5985, 7, 18, 5
5986, 46, 14, 32
5987, 33, 35, 9
5988, 35, 30, 9
5989, 4, 25, 11
5990, 50, 16, 31
5991, 20, 35, 46
5992, 34, 0, 31
5993, 34, 9, 44
5994, 10, 12, 44
5995, 43, 29, 18
5996, 22, 16, 5
5997, 28, 38, 46
5998, 12, 7, 36
5999, 21, 4, 9
6000, 7, 33, 39
6001, 38, 1, 33
6002, 33, 25, 12
6003, 39, 22, 14
6004, 32, 9, 31
6005, 50, 20, 3
6006, 17, 35, 21
6007, 48, 35, 46
6008, 43, 33, 30
6009, 2, 11, 42
6010, 12, 26, 3
6011, 25, 2, 35
6012, 7, 30, 24
6013, 20, 21, 48
6014, 34, 14, 30
6015, 39, 10, 30
6016, 17, 29, 25
6017, 38, 3, 49
6018, 33, 10, 34
6019, 37, 38, 15
6020, 29, 34, 28
6021, 32, 14, 3
6022, 42, 18, 36
6023, 40, 0, 6
6024, 11, 12, 7
6025, 42, 31, 34
6026, 46, 40, 27
6027, 20, 17, 16
6028, 44, 2, 23
6029, 27, 2, 33
6030, 42, 24, 28
6031, 45, 19, 49
6032, 22, 32, 26
6033, 32, 6, 23
6034, 12, 5, 28
6035, 19, 40, 22
6036, 28, 10, 33
6037, 4, 33, 5
6038, 45, 22, 11
6039, 18, 10, 28
6040, 0, 14, 48
6041, 28, 16, 23
6042, 0, 21, 41
6043, 26, 20, 22
6044, 49, 36, 14
6045, 27, 38, 23
6046, 23, 0, 26
6047, 31, 33, 24
6048, 36, 22, 15
6049, 21, 19, 8
6050, 23, 22, 43
6051, 45, 26, 46
6052, 18, 8, 20
6053, 33, 25, 26
6054, 29, 38, 44
6055, 43, 21, 30
6056, 15, 3, 45
6057, 42, 29, 37
6058, 40, 30, 24
6059, 30, 13, 29
6060, 38, 21, 8
6061, 4, 39, 41
6062, 24, 8, 23
6063, 44, 1, 5
6064, 19, 24, 12
6065, 12, 5, 45
6066, 16, 22, 0
6067, 10, 9, 36
6068, 22, 38, 32
6069, 46, 11, 50
6070, 50, 17, 40
6071, 7, 35, 49
6072, 22, 38, 0
6073, 19, 10, 8
6074, 25, 10, 21
6075, 11, 37, 0
6076, 6, 6, 19
6077, 6, 40, 30
6078, 16, 9, 4
6079, 49, 19, 8
6080, 48, 10, 24
6081, 11, 4, 18
6082, 34, 24, 36
6083, 34, 0, 47
6084, 43, 40, 26
6085, 38, 16, 16
6086, 12, 34, 22
6087, 31, 19, 13
6088, 35, 40, 0
6089, 39, 7, 9
6090, 21, 12, 41
6091, 19, 0, 4
6092, 37, 8, 41
6093, 22, 9, 46
6094, 43, 3, 25
6095, 18, 15, 15
6096, 8, 11, 12
6097, 5, 15, 13
6098, 18, 36, 6
6099, 19, 32, 47
6100, 2, 16, 9
6101, 17, 3, 7
6102, 47, 34, 14
6103, 37, 22, 4
6104, 32, 20, 11
6105, 6, 38, 30
6106, 21, 35, 10
6107, 7, 14, 21
6108, 21, 17, 42
6109, 1, 13, 26
6110, 49, 23, 31
6111, 32, 17, 29
6112, 14, 4, 39
6113, 28, 5, 21
6114, 32, 26, 20
6115, 17, 21, 11
6116, 47, 10, 11
6117, 31, 29, 16
6118, 26, 14, 39
6119, 43, 7, 29
6120, 18, 16, 47
6121, 23, 12, 5
6122, 1, 37, 10
6123, 15, 18, 1
6124, 10, 7, 23
6125, 30, 7, 26
6126, 41, 33, 49
6127, 27, 16, 3
6128, 17, 16, 3
6129, 5, 27, 5
6130, 35, 1, 29
6131, 31, 40, 35
6132, 10, 23, 29
6133, 20, 26, 0
6134, 46, 33, 28
6135, 18, 25, 22
6136, 18, 40, 37
6137, 41, 32, 6
6138, 45, 17, 2
6139, 48, 11, 40
6140, 2, 31, 20
6141, 6, 16, 47
6142, 41, 26, 25
6143, 45, 24, 18
6144, 45, 17, 46
6145, 23, 31, 2
6146, 19, 7, 25
6147, 6, 1, 23
6148, 37, 37, 13
6149, 13, 12, 9
6150, 3, 13, 39
6151, 48, 20, 24
6152, 44, 39, 43
6153, 19, 34, 7
6154, 11, 19, 41
6155, 32, 6, 43
6156, 34, 0, 11
6157, 33, 37, 21
6158, 31, 10, 50
6159, 44, 18, 26
6160, 27, 8, 29
6161, 16, 24, 38
6162, 14, 25, 11
6163, 6, 33, 30
6164, 38, 33, 43
6165, 3, 22, 27
6166, 20, 25, 5
6167, 31, 38, 15
6168, 27, 17, 36
6169, 26, 18, 19
6170, 1, 12, 31
6171, 30, 34, 39
6172, 17, 16, 15
6173, 29, 30, 35
6174, 8, 17, 41
6175, 25, 39, 27
6176, 1, 4, 22
6177, 31, 4, 0
6178, 20, 0, 8
6179, 5, 29, 35
6180, 50, 25, 13
6181, 30, 38, 6
6182, 43, 12, 39
6183, 33, 26, 27
6184, 17, 33, 1
6185, 32, 13, 30
6186, 34, 11, 27
6187, 30, 33, 30
6188, 30, 32, 9
6189, 13, 20, 15
6190, 22, 17, 22
6191, 35, 35, 33
6192, 42, 15, 36
6193, 30, 24, 17
6194, 31, 13, 31
6195, 6, 19, 44
6196, 36, 24, 32
6197, 38, 12, 1
6198, 17, 27, 15
6199, 27, 1, 34
6200, 42, 38, 27
6201, 38, 25, 49
6202, 20, 40, 38
6203, 6, 18, 9
6204, 48, 32, 49
6205, 3, 17, 18
6206, 47, 16, 21
6207, 3, 30, 3
6208, 29, 26, 41
6209, 44, 5, 15
6210, 27, 39, 12
6211, 28, 32, 18
6212, 27, 21, 40
6213, 39, 23, 15
6214, 49, 23, 21
6215, 47, 12, 7
6216, 14, 5, 4
6217, 9, 12, 39
6218, 12, 28, 15
6219, 28, 3, 17
6220, 17, 0, 10
6221, 29, 38, 40
6222, 21, 30, 14
6223, 35, 32, 19
6224, 50, 30, 22
6225, 45, 39, 27
6226, 2, 37, 3
6227, 31, 7, 7
6228, 20, 5, 15
6229, 35, 14, 41
6230, 26, 0, 44
6231, 36, 40, 49
6232, 26, 36, 30
6233, 40, 34, 50
6234, 9, 9, 43
6235, 31, 40, 31
6236, 32, 18, 8
6237, 10, 2, 18
6238, 17, 27, 41
6239, 7, 35, 15
6240, 48, 36, 7
6241, 15, 29, 2
6242, 13, 3, 43
6243, 43, 26, 44
6244, 17, 36, 19
6245, 9, 20, 39
6246, 14, 31, 35
6247, 47, 32, 11
6248, 15, 37, 33
6249, 5, 36, 12
6250, 46, 28, 18
6251, 2, 19, 10
6252, 29, 6, 1
6253, 21, 19, 33
6254, 15, 7, 48
6255, 8, 5, 17
6256, 47, 9, 19
6257, 5, 19, 30
6258, 41, 2, 33
6259, 48, 2, 43
6260, 10, 36, 25
6261, 2, 22, 22
6262, 37, 2, 32
6263, 39, 15, 9
6264, 46, 8, 28
6265, 44, 38, 5
6266, 10, 22, 22
6267, 3, 17, 10
6268, 34, 29, 12
6269, 41, 1, 19
6270, 8, 12, 22
6271, 33, 16, 0
6272, 4, 5, 8
6273, 10, 24, 37
6274, 20, 15, 4
6275, 22, 17, 30
6276, 28, 13, 1
6277, 50, 31, 2
6278, 34, 25, 18
6279, 46, 32, 7
6280, 14, 9, 31
6281, 10, 22, 32
6282, 36, 14, 45
6283, 44, 30, 45
6284, 4, 10, 15
6285, 8, 2, 4
6286, 12, 12, 3
6287, 38, 7, 30
6288, 40, 12, 15
6289, 32, 25, 16
6290, 40, 11, 24
6291, 45, 8, 40
6292, 26, 37, 8
6293, 45, 23, 12
6294, 13, 20, 36
6295, 29, 40, 31
6296, 33, 39, 3
6297, 10, 0, 50
6298, 40, 24, 29
6299, 4, 17, 28
6300, 45, 24, 41
6301, 18, 14, 13
6302, 32, 6, 47
6303, 40, 7, 22
6304, 27, 39, 27
6305, 12, 39, 39
6306, 43, 22, 38
6307, 20, 5, 24
6308, 19, 22, 49
6309, 48, 13, 31
6310, 25, 18, 26
6311, 40, 40, 41
6312, 3, 27, 6
6313, 24, 28, 41
6314, 21, 40, 13
6315, 48, 28, 40
6316, 11, 0, 22
6317, 49, 7, 41
6318, 48, 17, 23
6319, 46, 3, 34
6320, 0, 29, 40
6321, 1, 31, 39
6322, 16, 14, 44
6323, 22, 17, 13
6324, 12, 23, 35
6325, 0, 11, 42
6326, 14, 24, 16
6327, 10, 19, 35
6328, 0, 36, 48
6329, 48, 21, 6
6330, 6, 31, 41
6331, 20, 8, 39
6332, 8, 11, 39
6333, 1, 6, 12
6334, 40, 2, 7
6335, 49, 39, 24
6336, 14, 34, 1
6337, 30, 9, 27
6338, 15, 14, 25
6339, 37, 26, 43
6340, 43, 25, 10
6341, 33, 25, 4
6342, 46, 28, 14
6343, 34, 22, 46
6344, 47, 36, 39
6345, 28, 27, 32
6346, 1, 29, 38
6347, 2, 40, 30
6348, 29, 29, 47
6349, 28, 14, 35
6350, 20, 39, 30
6351, 5, 14, 45
6352, 9, 9, 42
6353, 23, 40, 40
6354, 43, 39, 27
6355, 6, 36, 12
6356, 12, 38, 11
6357, 0, 32, 15
6358, 30, 39, 8
6359, 26, 17, 12
6360, 10, 24, 34
6361, 14, 17, 38
6362, 8, 0, 38
6363, 25, 31, 46
6364, 14, 35, 24
6365, 42, 13, 30
6366, 28, 6, 11
6367, 39, 10, 20
6368, 28, 30, 6
6369, 10, 2, 21
6370, 22, 35, 31
6371, 31, 30, 45
6372, 43, 16, 18
6373, 30, 18, 12
6374, 50, 21, 50
6375, 23, 19, 17
6376, 27, 39, 23
6377, 38, 31, 27
6378, 32, 37, 37
6379, 39, 0, 20
6380, 9, 22, 14
6381, 40, 16, 23
6382, 35, 0, 39
6383, 27, 26, 4
6384, 39, 7, 33
6385, 39, 29, 3
6386, 30, 1, 26
6387, 2, 8, 11
6388, 30, 37, 25
6389, 41, 8, 50
6390, 10, 22, 20
6391, 50, 20, 46
6392, 47, 19, 13
6393, 35, 25, 36
6394, 13, 25, 34
6395, 46, 16, 3
6396, 49, 11, 50
6397, 49, 20, 34
6398, 10, 11, 0
6399, 35, 17, 29
6400, 8, 40, 17
6401, 28, 34, 45
6402, 48, 31, 31
6403, 36, 6, 44
6404, 21, 22, 45
6405, 29, 15, 8
6406, 32, 7, 1
6407, 32, 39, 48
6408, 15, 22, 22
6409, 40, 30, 37
6410, 44, 30, 37
6411, 35, 36, 9
6412, 29, 33, 4
6413, 35, 18, 7
6414, 28, 19, 24
6415, 22, 6, 10
6416, 30, 8, 45
6417, 31, 26, 2
6418, 3, 31, 20
6419, 25, 18, 48
6420, 37, 38, 33
6421, 48, 33, 20
6422, 6, 24, 30
6423, 35, 30, 0
6424, 43, 37, 17
6425, 41, 33, 38
6426, 0, 32, 14
6427, 45, 11, 48
6428, 22, 30, 20
6429, 16, 18, 32
6430, 13, 34, 38
6431, 20, 40, 2
6432, 15, 28, 46
6433, 45, 28, 49
6434, 20, 11, 3
6435, 37, 38, 5
6436, 49, 3, 10
6437, 37, 39, 21
6438, 34, 22, 35
6439, 3, 13, 49
6440, 10, 7, 22
6441, 22, 30, 44
6442, 49, 3, 46
6443, 44, 37, 6
6444, 42, 30, 10
6445, 20, 4, 3
6446, 50, 4, 22
6447, 34, 40, 35
6448, 5, 19, 44
6449, 14, 11, 43
6450, 37, 38, 5
6451, 9, 13, 13
6452, 27, 14, 35
6453, 47, 25, 26
6454, 2, 34, 12
6455, 12, 39, 34
6456, 16, 36, 29
6457, 38, 15, 36
6458, 47, 31, 0
6459, 14, 32, 43
6460, 31, 36, 46
6461, 37, 37, 19
6462, 50, 37, 16
6463, 8, 23, 6
6464, 35, 25, 12
6465, 21, 11, 39
6466, 5, 22, 12
6467, 34, 19, 46
6468, 44, 6, 33
6469, 18, 3, 35
6470, 11, 23, 23
6471, 6, 35, 45
6472, 50, 26, 43
6473, 15, 4, 37
6474, 21, 5, 33
6475, 8, 20, 42
6476, 21, 15, 41
6477, 33, 31, 1
6478, 3, 33, 33
6479, 36, 40, 28
6480, 45, 25, 29
6481, 17, 23, 15
6482, 11, 12, 26
6483, 3, 6, 45
6484, 40, 26, 48
6485, 23, 30, 47
6486, 39, 18, 0
6487, 30, 23, 13
6488, 5, 22, 18
6489, 39, 7, 42
6490, 41, 10, 26
6491, 19, 26, 41
6492, 9, 10, 5
6493, 35, 3, 9
6494, 29, 30, 8
6495, 26, 33, 16
6496, 47, 25, 44
6497, 47, 25, 29
6498, 34, 19, 43
6499, 27, 8, 17
6500, 18, 40, 10
6501, 45, 19, 20
6502, 35, 18, 16
6503, 14, 27, 16
6504, 23, 7, 4
6505, 6, 10, 40
6506, 47, 13, 13
6507, 40, 37, 42
6508, 19, 29, 25
6509, 36, 24, 47
6510, 27, 23, 33
6511, 37, 9, 13
6512, 7, 9, 28
6513, 23, 35, 1
6514, 13, 11, 28
6515, 42, 6, 30
6516, 31, 13, 3
6517, 19, 10, 23
6518, 10, 19, 0
6519, 9, 21, 30
6520, 5, 27, 2
6521, 12, 6, 44
6522, 26, 25, 19
6523, 28, 14, 9
6524, 4, 18, 48
6525, 32, 28, 15
6526, 37, 38, 30
6527, 14, 32, 34
6528, 11, 39, 31
6529, 36, 35, 38
6530, 15, 30, 22
6531, 17, 26, 44
6532, 10, 0, 46
6533, 30, 11, 46
6534, 13, 9, 34
6535, 10, 40, 38
6536, 0, 31, 47
6537, 30, 2, 25
6538, 13, 27, 12
6539, 18, 14, 34
6540, 5, 30, 34
6541, 28, 16, 47
6542, 46, 22, 9
6543, 15, 19, 0
6544, 11, 40, 44
6545, 19, 18, 19
6546, 31, 40, 5
6547, 27, 40, 5
6548, 1, 30, 16
6549, 14, 29, 13
6550, 22, 15, 50
6551, 5, 22, 2
6552, 2, 15, 41
6553, 11, 18, 8
6554, 36, 5, 14
6555, 4, 34, 30
6556, 23, 14, 20
6557, 29, 24, 15
6558, 34, 20, 22
6559, 0, 36, 47
6560, 38, 34, 0
6561, 11, 40, 7
6562, 13, 3, 33
6563, 29, 1, 50
6564, 37, 9, 1
6565, 0, 36, 47
6566, 4, 1, 48
6567, 24, 14, 0
6568, 13, 40, 4
6569, 35, 21, 47
6570, 5, 18, 10
6571, 31, 20, 3
6572, 12, 1, 50
6573, 45, 25, 31
6574, 45, 29, 22
6575, 20, 18, 18
6576, 17, 6, 37
6577, 14, 37, 34
6578, 39, 28, 39
6579, 17, 13, 19
6580, 13, 19, 10
6581, 48, 22, 13
6582, 1, 7, 3
6583, 0, 31, 22
6584, 31, 31, 1
6585, 2, 10, 32
6586, 20, 5, 17
6587, 31, 32, 0
6588, 14, 34, 22
6589, 28, 31, 28
6590, 21, 18, 40
6591, 5, 33, 31
6592, 43, 35, 9
6593, 46, 24, 32
6594, 42, 7, 49
6595, 18, 34, 9
6596, 50, 22, 38
6597, 41, 11, 30
6598, 15, 19, 9
6599, 12, 1, 32
6600, 40, 26, 43
6601, 29, 28, 26
6602, 35, 33, 9
6603, 18, 36, 43
6604, 50, 23, 6
6605, 22, 28, 47
6606, 31, 24, 32
6607, 43, 19, 23
6608, 22, 13, 28
6609, 32, 32, 35
6610, 38, 9, 12
6611, 30, 5, 19
6612, 30, 3, 19
6613, 39, 10, 14
6614, 31, 18, 0
6615, 11, 21, 4
6616, 8, 26, 32
6617, 14, 2, 25
6618, 37, 24, 34
6619, 14, 2, 3
6620, 49, 10, 13
6621, 35, 25, 1
6622, 29, 0, 23
6623, 22, 15, 13
6624, 36, 8, 26
6625, 36, 33, 11
6626, 40, 0, 1
6627, 47, 13, 34
6628, 21, 1, 13
6629, 4, 26, 24
6630, 33, 9, 22
6631, 20, 17, 25
6632, 21, 39, 32
6633, 45, 30, 28
6634, 32, 23, 30
6635, 7, 2, 43
6636, 18, 38, 38
6637, 19, 34, 47
6638, 3, 7, 43
6639, 16, 14, 2
6640, 15, 5, 10
6641, 11, 34, 1
6642, 36, 19, 48
6643, 42, 10, 14
6644, 45, 15, 16
6645, 24, 16, 29
6646, 41, 29, 32
6647, 28, 6, 29
6648, 24, 30, 23
6649, 42, 4, 21
6650, 18, 15, 0
6651, 28, 32, 0
6652, 29, 0, 22
6653, 0, 2, 36
6654, 39, 13, 7
6655, 5, 3, 35
6656, 34, 5, 5
6657, 40, 21, 45
6658, 19, 25, 37
6659, 16, 19, 45
6660, 37, 29, 16
6661, 38, 25, 50
6662, 12, 25, 16
6663, 34, 28, 0
6664, 20, 25, 3
6665, 1, 38, 30
6666, 36, 32, 21
6667, 15, 6, 40
6668, 10, 34, 7
6669, 21, 2, 15
6670, 15, 8, 42
6671, 6, 17, 19
6672, 30, 22, 0
6673, 46, 5, 7
6674, 47, 16, 27
6675, 24, 32, 1
6676, 29, 26, 9
6677, 50, 33, 6
6678, 40, 17, 47
6679, 47, 10, 28
6680, 36, 13, 46
6681, 27, 6, 25
6682, 21, 23, 41
6683, 21, 20, 41
6684, 2, 2, 9
6685, 29, 23, 29
6686, 30, 7, 8
6687, 14, 2, 3
6688, 45, 28, 6
6689, 16, 31, 31
6690, 44, 30, 21
6691, 39, 15, 41
6692, 38, 12, 41
6693, 2, 5, 10
6694, 44, 24, 26
6695, 2, 10, 15
6696, 6, 5, 8
6697, 14, 1, 0
6698, 17, 6, 6
6699, 49, 14, 33
6700, 29, 29, 19
6701, 24, 20, 8
6702, 40, 4, 43
6703, 4, 4, 23
6704, 14, 26, 30
6705, 40, 2, 15
6706, 29, 12, 30
6707, 11, 37, 8
6708, 36, 31, 31
6709, 16, 13, 44
6710, 49, 34, 25
6711, 18, 26, 44
6712, 0, 1, 50
6713, 18, 19, 33
6714, 41, 20, 34
6715, 45, 8, 11
6716, 9, 7, 46
6717, 14, 23, 44
6718, 47, 21, 33
6719, 27, 27, 46
6720, 21, 33, 12
6721, 20, 27, 27
6722, 13, 26, 32
6723, 37, 2, 14
6724, 19, 5, 37
6725, 2, 18, 47
6726, 39, 13, 36
6727, 34, 35, 11
6728, 1, 5, 22
6729, 8, 15, 24
6730, 3, 33, 24
6731, 40, 13, 16
6732, 17, 16, 9
6733, 23, 7, 19
6734, 37, 31, 19
6735, 48, 32, 38
6736, 45, 13, 15
6737, 4, 30, 32
6738, 15, 36, 20
6739, 37, 23, 35
6740, 36, 6, 45
6741, 34, 19, 24
6742, 0, 10, 41
6743, 34, 19, 20
6744, 2, 29, 18
6745, 46, 16, 18
6746, 34, 35, 6
6747, 23, 11, 2
6748, 30, 7, 24
6749, 50, 7, 29
6750, 8, 37, 38
6751, 27, 13, 11
6752, 0, 2, 0
6753, 41, 30, 38
6754, 36, 20, 11
6755, 3, 17, 6
6756, 21, 2, 21
6757, 1, 29, 40
6758, 28, 11, 22
6759, 1, 38, 42
6760, 4, 0, 21
6761, 17, 16, 35
6762, 28, 19, 22
6763, 2, 23, 44
6764, 40, 40, 42
6765, 25, 21, 9
6766, 6, 37, 11
6767, 27, 21, 36
6768, 41, 1, 14
6769, 12, 17, 42
6770, 4, 11, 1
6771, 50, 27, 38
6772, 34, 7, 24
6773, 31, 0, 0
6774, 49, 31, 38
6775, 14, 2, 27
6776, 23, 17, 37
6777, 34, 31, 47
6778, 44, 14, 9
6779, 7, 15, 47
6780, 23, 40, 39
6781, 24, 5, 22
6782, 11, 7, 33
6783, 35, 10, 47
6784, 10, 0, 49
6785, 48, 40, 0
6786, 49, 24, 34
6787, 35, 40, 17
6788, 32, 33, 42
6789, 41, 14, 27
6790, 11, 25, 16
6791, 0, 23, 4
6792, 22, 26, 1
6793, 5, 16, 3
6794, 26, 13, 29
6795, 24, 21, 43
6796, 49, 20, 30
6797, 6, 6, 0
6798, 24, 3, 13
6799, 40, 13, 34
6800, 16, 14, 28
6801, 32, 20, 46
6802, 10, 15, 49
6803, 37, 9, 37
6804, 40, 3, 9
6805, 19, 28, 29
6806, 36, 4, 47
6807, 15, 36, 24
6808, 40, 31, 32
6809, 3, 8, 30
6810, 37, 19, 13
6811, 14, 26, 48
6812, 9, 34, 28
6813, 33, 10, 13
6814, 19, 7, 23
6815, 3, 26, 6
6816, 6, 25, 38
6817, 2, 34, 0
6818, 26, 7, 37
6819, 32, 22, 12
6820, 11, 15, 3
6821, 50, 6, 25
6822, 47, 24, 7
6823, 24, 12, 25
6824, 11, 29, 7
6825, 34, 7, 33
6826, 40, 10, 45
6827, 1, 16, 21
6828, 2, 35, 37
6829, 39, 27, 31
6830, 1, 9, 11
6831, 29, 35, 5
6832, 29, 5, 8
6833, 36, 14, 19
6834, 35, 34, 24
6835, 17, 29, 31
6836, 50, 23, 19
6837, 44, 24, 36
6838, 14, 30, 2
6839, 1, 29, 25
6840, 6, 32, 9
6841, 17, 15, 43
6842, 47, 9, 47
6843, 5, 7, 49
6844, 49, 18, 11
6845, 47, 11, 7
6846, 2, 14, 17
6847, 21, 11, 29
6848, 6, 36, 42
6849, 33, 18, 18
6850, 8, 20, 46
6851, 17, 18, 2
6852, 35, 17, 11
6853, 5, 3, 6
6854, 4, 27, 10
6855, 40, 40, 31
6856, 22, 7, 0
6857, 39, 22, 14
6858, 42, 17, 17
6859, 34, 31, 45
6860, 1, 7, 4
6861, 48, 38, 29
6862, 24, 39, 26
6863, 9, 11, 27
6864, 15, 14, 2
6865, 50, 0, 49
6866, 30, 40, 47
6867, 31, 36, 15
6868, 45, 14, 15
6869, 36, 5, 49
6870, 31, 38, 39
6871, 9, 23, 21
6872, 38, 16, 38
6873, 39, 33, 35
6874, 15, 33, 35
6875, 17, 1, 50
6876, 40, 30, 11
6877, 36, 9, 11
6878, 26, 35, 28
6879, 41, 20, 27
6880, 39, 29, 27
6881, 28, 39, 50
6882, 23, 30, 19
6883, 11, 22, 49
6884, 20, 14, 18
6885, 4, 39, 37
6886, 4, 12, 35
6887, 40, 28, 39
6888, 25, 24, 37
6889, 2, 19, 45
6890, 3, 7, 8
6891, 31, 33, 5
6892, 4, 14, 15
6893, 23, 33, 13
6894, 47, 19, 1
6895, 14, 30, 6
6896, 25, 22, 25
6897, 9, 0, 4
6898, 22, 0, 35
6899, 33, 36, 31
6900, 28, 33, 15
6901, 10, 30, 26
6902, 15, 8, 35
6903, 5, 28, 4
6904, 43, 1, 18
6905, 44, 1, 11
6906, 24, 31, 33
6907, 24, 1, 19
6908, 28, 1, 5
6909, 38, 29, 43
6910, 18, 24, 34
6911, 7, 16, 5
6912, 33, 5, 5
6913, 42, 22, 3
6914, 46, 9, 47
6915, 39, 22, 29
6916, 24, 18, 9
6917, 32, 12, 50
6918, 0, 34, 37
6919, 30, 25, 32
6920, 22, 6, 3
6921, 6, 29, 10
6922, 36, 2, 6
6923, 42, 22, 33
6924, 19, 2, 27
6925, 15, 4, 13
6926, 18, 15, 24
6927, 2, 19, 34
6928, 26, 19, 47
6929, 12, 13, 20
6930, 18, 39, 38
6931, 21, 12, 10
6932, 5, 1, 16
6933, 12, 17, 38
6934, 19, 7, 29
6935, 20, 15, 9
6936, 33, 3, 38
6937, 7, 1, 48
6938, 15, 12, 7
6939, 36, 0, 47
6940, 6, 31, 32
6941, 18, 12, 24
6942, 28, 37, 26
6943, 18, 33, 44
6944, 30, 22, 30
6945, 9, 15, 5
6946, 43, 35, 50
6947, 4, 21, 20
6948, 1, 24, 17
6949, 8, 0, 0
6950, 29, 16, 27
6951, 10, 36, 50
6952, 8, 11, 2
6953, 8, 25, 16
6954, 1, 20, 50
6955, 31, 2, 1
6956, 37, 16, 11
6957, 10, 36, 28
6958, 5, 1, 10
6959, 22, 14, 2
6960, 22, 4, 0
6961, 23, 15, 41
6962, 48, 17, 8
6963, 50, 13, 19
6964, 40, 22, 10
6965, 39, 10, 9
6966, 15, 38, 26
6967, 0, 27, 20
6968, 29, 20, 42
6969, 13, 33, 19
6970, 40, 25, 26
6971, 14, 30, 17
6972, 4, 18, 16
6973, 12, 25, 24
6974, 6, 8, 8
6975, 16, 26, 48
6976, 25, 17, 48
6977, 25, 14, 32
6978, 46, 0, 22
6979, 11, 40, 7
6980, 30, 11, 15
6981, 30, 13, 45
6982, 47, 0, 21
6983, 13, 27, 21
6984, 11, 36, 10
6985, 44, 9, 13
6986, 41, 32, 31
6987, 12, 0, 24
6988, 19, 28, 19
6989, 41, 40, 28
6990, 48, 11, 25
6991, 37, 29, 11
6992, 31, 27, 26
6993, 26, 26, 2
6994, 47, 37, 35
6995, 32, 1, 33
6996, 45, 14, 6
6997, 0, 32, 3
6998, 49, 2, 21
6999, 17, 28, 24
7000, 45, 23, 31
7001, 45, 15, 44
7002, 5, 32, 28
7003, 5, 14, 24
7004, 33, 25, 6
7005, 17, 35, 8
7006, 0, 31, 50
7007, 31, 29, 2
7008, 34, 8, 25
7009, 29, 6, 11
7010, 27, 25, 46
7011, 7, 35, 17
7012, 26, 10, 44
7013, 3, 37, 46
7014, 1, 17, 19
7015, 8, 31, 24
7016, 16, 7, 24
7017, 40, 18, 48
7018, 42, 27, 20
7019, 41, 21, 34
